date;date(m/d/y);time;day;concentration;chloride_80ft(mg/L);chloride_1100ft(mg/L);CL2_80ft(PPM);CL2_1100ft(PPM);DO_YSI_80ft(mg/L);DO_YSI_1100ft(mg/L);FreeClorine_ATI_80ft(PPM);FreeClorine_ATI_1100ft(PPM);ORP_YSI_80ft(mV);ORP_YSI_1100ft(mV);pH_YSI_80ft;pH_YSI_1100ft;sp_cond_YSI_80ft(µS/cm);sp_cond_YSI_1100ft(µS/cm);turbidity_YSI_80ft(NTU+);turbidity_YSI_1100ft(NTU+)
3/15/05 14:27;3/15/05;14.27;2;1.3;29.67;36.85;1.11;1.14;11.98;5.89;1.01;0.99;673;739;8.72;8.83;348;348;0.5;-0.7
3/15/05 14:28;3/15/05;14.28;2;1.3;29.63;36.85;1.11;1.14;11.94;5.89;1.01;0.99;673;739;8.71;8.83;348;348;0.5;-0.7
3/15/05 14:29;3/15/05;14.29;2;1.3;29.51;36.82;1.11;1.13;11.95;5.89;1.01;0.99;673;739;8.71;8.83;348;348;0.5;-0.7
3/15/05 14:30;3/15/05;14.30;2;1.3;29.61;36.81;1.11;1.14;11.99;5.89;1.01;0.99;673;739;8.72;8.83;348;348;0.5;-0.7
3/15/05 14:31;3/15/05;14.31;2;1.3;29.58;36.77;1.11;1.13;11.93;5.89;1.01;0.99;673;739;8.71;8.83;348;348;0.5;-0.7
3/15/05 14:32;3/15/05;14.32;2;1.3;29.66;36.84;1.11;1.13;11.92;5.89;1.01;0.98;673;739;8.72;8.83;348;348;0.5;-0.7
3/15/05 14:33;3/15/05;14.33;2;1.3;29.6;36.84;1.11;1.13;11.96;5.89;1.01;0.98;673;739;8.71;8.83;348;348;0.5;-0.7
3/15/05 14:34;3/15/05;14.34;2;1.3;29.49;36.85;1.11;1.13;11.93;5.89;1.01;0.98;673;739;8.72;8.83;348;348;0.6;-0.7
3/15/05 14:35;3/15/05;14.35;2;1.3;29.63;36.83;1.11;1.13;12.07;5.89;1.01;0.98;673;739;8.71;8.83;348;348;0.6;-0.7
3/15/05 14:36;3/15/05;14.36;2;1.3;29.57;36.8;1.11;1.13;12.01;5.89;1.01;0.98;673;739;8.71;8.83;348;348;0.5;-0.7
3/15/05 14:37;3/15/05;14.37;2;1.3;29.59;36.79;1.11;1.13;11.93;5.89;1.01;0.98;673;739;8.7;8.83;348;348;0.6;-0.7
3/15/05 14:38;3/15/05;14.38;2;1.3;29.59;36.76;1.1;1.13;11.98;5.9;1.00;0.98;673;739;8.7;8.83;348;348;0.5;-0.7
3/15/05 14:39;3/15/05;14.39;2;1.3;29.47;36.82;1.11;1.13;11.98;5.9;1.00;0.98;674;739;8.69;8.83;348;348;0.6;-0.7
3/15/05 14:40;3/15/05;14.40;2;1.3;29.63;36.76;1.11;1.13;11.89;5.9;1.00;0.98;674;739;8.7;8.82;348;348;0.6;-0.7
3/15/05 14:41;3/15/05;14.41;2;1.3;29.61;36.76;1.11;1.13;11.95;5.9;1.00;0.98;674;739;8.7;8.83;348;348;0.6;-0.7
3/15/05 14:42;3/15/05;14.42;2;1.3;29.6;36.78;1.11;1.14;11.95;5.89;1.00;0.98;674;739;8.7;8.82;348;348;0.6;-0.7
3/15/05 14:43;3/15/05;14.43;2;1.3;29.59;36.8;1.11;1.13;11.96;5.89;1.00;0.97;674;739;8.69;8.83;348;348;0.5;-0.7
3/15/05 14:44;3/15/05;14.44;2;1.3;29.5;36.79;1.1;1.14;12.01;5.9;1.00;0.98;674;739;8.69;8.83;348;348;0.6;-0.7
3/15/05 14:45;3/15/05;14.45;2;1.3;29.53;36.81;1.11;1.13;11.97;5.89;1.00;0.97;674;739;8.69;8.83;348;348;0.5;-0.7
3/15/05 14:46;3/15/05;14.46;2;1.3;29.64;36.79;1.11;1.13;12.02;5.9;1.00;0.97;674;739;8.69;8.83;348;347;0.6;-0.7
3/15/05 14:47;3/15/05;14.47;2;1.3;29.6;36.8;1.1;1.13;12.00;5.9;1.00;0.97;674;739;8.69;8.83;348;348;0.5;-0.7
3/15/05 14:48;3/15/05;14.48;2;1.3;29.53;36.84;1.11;1.13;11.93;5.89;1.00;0.97;675;739;8.69;8.83;348;348;0.5;-0.7
3/15/05 14:49;3/15/05;14.49;2;1.3;29.48;36.8;1.11;1.13;11.97;5.9;1.00;0.97;675;739;8.7;8.83;348;348;0.6;-0.7
3/15/05 14:50;3/15/05;14.50;2;1.3;29.59;36.74;1.11;1.12;11.96;5.9;1.00;0.96;674;739;8.7;8.83;348;348;0.5;-0.7
3/15/05 14:51;3/15/05;14.51;2;1.3;29.56;36.76;1.11;1.13;12.05;5.89;1.01;0.96;675;739;8.69;8.83;348;348;0.5;-0.7
3/15/05 14:52;3/15/05;14.52;2;1.3;29.59;36.76;1.11;1.12;12.00;5.9;1.01;0.96;675;739;8.69;8.83;348;348;0.6;-0.7
3/15/05 14:53;3/15/05;14.53;2;1.3;29.61;36.71;1.1;1.13;11.96;5.89;1.01;0.96;675;739;8.69;8.82;348;347;0.5;-0.7
3/15/05 14:54;3/15/05;14.54;2;1.3;29.46;36.6;1.11;1.12;11.95;5.89;1.01;0.96;675;739;8.69;8.82;348;347;0.6;-0.7
3/15/05 14:55;3/15/05;14.55;2;1.3;29.62;36.69;1.1;1.12;12.03;5.9;1.01;0.96;674;740;8.7;8.82;348;347;0.6;-0.7
3/15/05 14:56;3/15/05;14.56;2;1.3;29.6;36.65;1.11;1.12;12.03;5.9;1.00;0.96;674;740;8.7;8.81;348;347;0.5;-0.7
3/15/05 14:57;3/15/05;14.57;2;1.3;29.62;36.68;1.11;1.12;12.03;5.89;1.01;0.96;674;740;8.7;8.81;348;347;0.6;-0.7
3/15/05 14:58;3/15/05;14.58;2;1.3;29.61;36.66;1.1;1.12;12.02;5.89;1.01;0.96;674;740;8.7;8.81;348;347;0.6;-0.8
3/15/05 14:59;3/15/05;14.59;2;1.3;29.53;36.65;1.11;1.12;12.04;5.89;1.01;0.96;674;740;8.71;8.81;348;348;0.5;-0.7
3/15/05 15:00;3/15/05;15.00;2;1.3;29.61;36.58;1.11;1.12;12.01;5.89;1.01;0.96;674;740;8.71;8.81;348;347;0.5;-0.7
3/15/05 15:01;3/15/05;15.01;2;1.3;29.55;36.5;1.11;1.12;12.00;5.89;1.00;0.96;673;741;8.71;8.8;348;347;0.5;-0.7
3/15/05 15:02;3/15/05;15.02;2;1.3;29.61;36.62;1.11;1.12;12.01;5.89;1.00;0.96;673;741;8.71;8.81;348;347;0.6;-0.7
3/15/05 15:03;3/15/05;15.03;2;1.3;29.6;36.62;1.11;1.12;11.98;5.89;1.01;0.96;673;741;8.71;8.81;348;347;0.5;-0.7
3/15/05 15:04;3/15/05;15.04;2;1.3;29.55;36.64;1.11;1.12;12.02;5.9;1.01;0.96;673;741;8.71;8.81;348;347;0.5;-0.7
3/15/05 15:05;3/15/05;15.05;2;1.3;29.54;36.52;1.11;1.12;12.05;5.9;1.01;0.96;673;741;8.71;8.8;348;347;0.6;-0.7
3/15/05 15:06;3/15/05;15.06;2;1.3;29.52;36.42;1.11;1.12;12.01;5.89;1.01;0.96;673;741;8.71;8.8;348;347;0.5;-0.7
3/15/05 15:07;3/15/05;15.07;2;1.3;29.49;36.5;1.11;1.12;12.01;5.9;1.01;0.95;673;741;8.71;8.8;348;347;0.5;-0.8
3/15/05 15:08;3/15/05;15.08;2;1.3;29.53;36.45;1.11;1.12;12.1;5.89;1.01;0.96;672;741;8.71;8.8;348;347;0.6;-0.7
3/15/05 15:09;3/15/05;15.09;2;1.3;29.41;36.41;1.11;1.12;12.02;5.9;1.01;0.96;672;741;8.71;8.8;348;347;0.6;-0.7
3/15/05 15:10;3/15/05;15.10;2;1.3;29.53;36.45;1.11;1.12;12.05;5.9;1.01;0.96;672;741;8.71;8.8;348;347;0.5;-0.7
3/15/05 15:11;3/15/05;15.11;2;1.3;29.53;36.35;1.11;1.12;12.03;5.9;1.01;0.96;672;741;8.71;8.8;348;347;0.5;-0.7
3/15/05 15:12;3/15/05;15.12;2;1.3;29.54;36.48;1.1;1.11;12.00;5.89;1.01;0.96;672;741;8.71;8.81;348;347;0.5;-0.7
3/15/05 15:13;3/15/05;15.13;2;1.3;29.54;36.46;1.11;1.11;11.97;5.9;1.01;0.96;672;741;8.71;8.81;348;347;0.5;-0.7
3/15/05 15:14;3/15/05;15.14;2;1.3;29.46;36.47;1.11;1.12;11.99;5.91;1.01;0.96;672;741;8.71;8.81;348;347;0.5;-0.7
3/15/05 15:15;3/15/05;15.15;2;1.3;29.49;36.47;1.11;1.12;12.05;5.91;1.01;0.96;672;741;8.71;8.81;348;347;0.5;-0.7
3/15/05 15:16;3/15/05;15.16;2;1.3;29.54;36.6;1.11;1.12;12.02;5.9;1.01;0.96;672;741;8.71;8.82;348;348;0.6;-0.7
3/15/05 15:17;3/15/05;15.17;2;1.3;29.5;36.44;1.11;1.13;11.99;5.9;1.01;0.96;672;741;8.71;8.81;348;347;0.6;-0.7
3/15/05 15:18;3/15/05;15.18;2;1.3;29.52;36.49;1.11;1.13;12.07;5.9;1.01;0.96;672;740;8.71;8.82;348;347;0.5;-0.7
3/15/05 15:19;3/15/05;15.19;2;1.3;29.44;36.44;1.11;1.13;12.01;5.9;1.01;0.96;672;740;8.71;8.82;348;347;0.5;-0.7
3/15/05 15:20;3/15/05;15.20;2;1.3;29.54;36.51;1.11;1.13;12.06;5.9;1.01;0.96;672;740;8.71;8.82;348;347;0.5;-0.7
3/15/05 15:21;3/15/05;15.21;2;1.3;29.5;36.38;1.11;1.13;11.99;5.9;1.01;0.96;672;740;8.71;8.82;348;347;0.5;-0.7
3/15/05 15:22;3/15/05;15.22;2;1.3;29.55;36.43;1.1;1.13;12.03;5.9;1.01;0.96;672;740;8.7;8.82;348;347;0.5;-0.7
3/15/05 15:23;3/15/05;15.23;2;1.3;29.52;36.51;1.11;1.13;11.97;5.91;1.01;0.96;672;740;8.71;8.82;348;347;0.5;-0.7
3/15/05 15:24;3/15/05;15.24;2;1.3;29.43;36.44;1.11;1.13;12.1;5.9;1.01;0.96;672;740;8.71;8.82;348;347;0.5;-0.7
3/15/05 15:25;3/15/05;15.25;2;1.3;29.56;36.54;1.11;1.13;12.03;5.9;1.01;0.96;672;740;8.71;8.82;348;347;0.5;-0.7
3/15/05 15:26;3/15/05;15.26;2;1.3;29.54;36.49;1.11;1.13;11.96;5.9;1.01;0.96;672;740;8.71;8.82;348;347;0.5;-0.7
3/15/05 15:27;3/15/05;15.27;2;1.3;29.59;36.43;1.11;1.13;12.05;5.91;1.01;1.01;672;740;8.71;8.82;348;347;0.5;-0.7
3/15/05 15:28;3/15/05;15.28;2;1.3;29.59;36.67;1.11;1.13;12.06;5.9;1.01;0.96;672;740;8.71;8.82;348;348;0.6;-0.8
3/15/05 15:29;3/15/05;15.29;2;1.3;29.48;36.55;1.11;1.13;11.97;5.9;1.01;0.95;672;740;8.7;8.82;348;347;0.6;-0.7
3/15/05 15:30;3/15/05;15.30;2;1.3;29.62;36.62;1.11;1.13;12.02;5.9;1.01;0.96;672;740;8.71;8.82;348;347;0.5;-0.7
3/15/05 15:31;3/15/05;15.31;2;1.3;29.6;36.48;1.11;1.13;12.01;5.89;1.01;0.96;672;740;8.71;8.82;348;347;0.5;-0.7
3/15/05 15:32;3/15/05;15.32;2;1.3;29.56;36.52;1.11;1.13;12.03;5.9;1.01;0.96;672;740;8.71;8.82;348;347;0.5;-0.7
3/15/05 15:33;3/15/05;15.33;2;1.3;29.54;36.52;1.11;1.13;12.05;5.9;1.01;0.95;672;740;8.71;8.82;348;347;0.5;-0.7
3/15/05 15:34;3/15/05;15.34;2;1.3;29.48;36.54;1.11;1.13;11.99;5.9;1.01;0.96;672;740;8.72;8.82;348;347;0.6;-0.7
3/15/05 15:35;3/15/05;15.35;2;1.3;29.63;36.55;1.11;1.13;12.05;5.9;1.01;0.96;672;740;8.71;8.83;348;347;0.4;-0.7
3/15/05 15:36;3/15/05;15.36;2;1.3;29.59;36.5;1.11;1.13;12.08;5.9;1.01;0.96;672;740;8.71;8.83;348;347;0.6;-0.7
3/15/05 15:37;3/15/05;15.37;2;1.3;29.59;36.57;1.11;1.13;12.05;5.89;1.01;0.95;672;740;8.71;8.82;348;347;0.5;-0.7
3/15/05 15:38;3/15/05;15.38;2;1.3;29.63;36.57;1.11;1.13;12.03;5.9;1.01;0.96;672;740;8.71;8.82;348;347;0.5;-0.7
3/15/05 15:39;3/15/05;15.39;2;1.3;29.48;36.55;1.12;1.13;12.02;5.9;1.01;0.95;672;740;8.71;8.82;348;347;0.5;-0.7
3/15/05 15:40;3/15/05;15.40;2;1.3;29.6;36.53;1.12;1.13;12.03;5.89;1.01;0.96;672;740;8.71;8.82;348;347;0.5;-0.7
3/15/05 15:35;3/15/05;15.35;2;0.0;29.63;36.55;1.11;1.13;12.05;5.9;1.01;0.96;672;740;8.71;8.83;348;347;0.4;-0.7
3/15/05 15:36;3/15/05;15.36;2;0.0;29.59;36.5;1.11;1.13;12.08;5.9;1.01;0.96;672;740;8.71;8.83;348;347;0.6;-0.7
3/15/05 15:37;3/15/05;15.37;2;0.0;29.59;36.57;1.11;1.13;12.05;5.89;1.01;0.95;672;740;8.71;8.82;348;347;0.5;-0.7
3/15/05 15:38;3/15/05;15.38;2;0.0;29.63;36.57;1.11;1.13;12.03;5.9;1.01;0.96;672;740;8.71;8.82;348;347;0.5;-0.7
3/15/05 15:39;3/15/05;15.39;2;0.0;29.48;36.55;1.12;1.13;12.02;5.9;1.01;0.95;672;740;8.71;8.82;348;347;0.5;-0.7
3/15/05 15:40;3/15/05;15.40;2;0.0;29.6;36.53;1.12;1.13;12.03;5.89;1.01;0.96;672;740;8.71;8.82;348;347;0.5;-0.7
3/15/05 15:41;3/15/05;15.41;2;0.0;29.59;36.47;1.12;1.13;11.98;5.9;1.01;0.95;672;740;8.72;8.82;348;347;0.6;-0.7
3/15/05 15:42;3/15/05;15.42;2;0.0;29.58;36.54;1.12;1.13;12.06;5.9;1.01;0.95;672;740;8.71;8.82;348;347;0.6;-0.7
3/15/05 15:43;3/15/05;15.43;2;0.0;29.58;36.54;1.12;1.13;12.03;5.89;1.01;0.95;672;740;8.71;8.82;348;347;0.5;-0.7
3/15/05 15:44;3/15/05;15.44;2;0.0;29.52;36.52;1.11;1.13;12.07;5.89;1.01;0.95;672;740;8.71;8.82;348;347;0.5;-0.7
3/15/05 15:45;3/15/05;15.45;2;0.0;29.62;36.54;1.11;1.13;12.07;5.89;1.01;0.95;672;740;8.71;8.82;348;347;0.6;-0.7
3/15/05 15:46;3/15/05;15.46;2;0.0;29.57;36.45;1.11;1.13;12.05;5.89;1.01;0.95;672;740;8.71;8.82;348;347;0.5;-0.7
3/15/05 15:47;3/15/05;15.47;2;0.0;29.58;36.52;1.11;1.13;12.07;5.9;1.01;0.95;672;740;8.71;8.83;348;347;0.5;-0.7
3/15/05 15:48;3/15/05;15.48;2;0.0;29.59;36.5;1.11;1.13;12.04;5.89;1.01;0.95;672;740;8.71;8.83;348;347;0.6;-0.7
3/15/05 15:49;3/15/05;15.49;2;0.0;29.5;36.54;1.11;1.13;12.02;5.89;1.01;0.95;672;740;8.7;8.82;348;347;0.5;-0.7
3/15/05 15:50;3/15/05;15.50;2;0.0;29.59;36.54;1.11;1.13;11.98;5.89;1.01;0.95;672;740;8.71;8.83;348;347;0.6;-0.7
3/15/05 15:51;3/15/05;15.51;2;0.0;29.58;36.48;1.11;1.13;12.09;5.9;1.01;0.95;672;740;8.71;8.82;348;347;0.5;-0.7
3/15/05 15:52;3/15/05;15.52;2;0.0;29.54;36.53;1.11;1.13;12.1;5.88;1.01;0.95;672;740;8.71;8.82;348;347;0.5;-0.7
3/15/05 15:53;3/15/05;15.53;2;0.0;29.61;36.56;1.11;1.13;12.07;5.89;1.01;0.95;672;740;8.71;8.83;348;347;0.5;-0.7
3/15/05 15:54;3/15/05;15.54;2;0.0;29.51;36.6;1.11;1.13;12.02;5.89;1.01;0.95;672;740;8.71;8.82;348;347;0.5;-0.7
3/15/05 15:55;3/15/05;15.55;2;0.0;29.59;36.56;1.11;1.13;12.03;5.89;1.01;0.95;672;740;8.71;8.82;348;347;0.5;-0.7
3/15/05 15:56;3/15/05;15.56;2;0.0;29.61;36.51;1.11;1.13;12.06;5.88;1.01;0.95;672;740;8.71;8.83;348;347;0.6;-0.7
3/15/05 15:57;3/15/05;15.57;2;0.0;29.63;36.54;1.11;1.14;12.02;5.89;1.01;0.94;673;740;8.71;8.82;348;347;0.5;-0.7
3/15/05 15:58;3/15/05;15.58;2;0.0;29.64;36.59;1.11;1.13;12.06;5.89;1.01;0.94;673;740;8.71;8.83;348;347;0.6;-0.7
3/15/05 15:59;3/15/05;15.59;2;0.0;29.56;36.56;1.11;1.13;12.00;5.89;1.01;0.94;673;740;8.72;8.83;348;347;0.5;-0.7
3/15/05 16:00;3/15/05;16.00;2;0.0;29.61;36.58;1.11;1.13;12.06;5.89;1.01;0.94;673;740;8.71;8.82;348;347;0.5;-0.7
3/15/05 16:01;3/15/05;16.01;2;0.0;29.61;36.35;1.11;1.13;12.07;5.89;1.01;0.95;673;740;8.71;8.82;348;347;0.5;-0.7
3/15/05 16:02;3/15/05;16.02;2;0.0;29.61;36.55;1.11;1.13;11.98;5.89;1.01;0.94;673;740;8.72;8.83;348;347;0.5;-0.7
3/15/05 16:03;3/15/05;16.03;2;0.0;29.59;36.54;1.11;1.13;12.03;5.89;1.01;0.94;673;740;8.71;8.83;348;347;0.6;-0.7
3/15/05 16:04;3/15/05;16.04;2;0.0;29.55;36.52;1.12;1.13;12.04;5.89;1.01;0.94;673;740;8.72;8.83;348;347;0.6;-0.7
3/15/05 16:05;3/15/05;16.05;2;0.0;29.62;36.53;1.12;1.13;12.03;5.88;1.01;0.94;673;740;8.71;8.82;348;347;0.5;-0.7
3/15/05 16:06;3/15/05;16.06;2;2.6;29.62;36.48;1.12;1.13;12.06;5.89;1.01;0.94;673;740;8.72;8.83;348;347;0.5;-0.8
3/15/05 16:07;3/15/05;16.07;2;2.6;29.65;36.62;1.12;1.13;12.07;5.89;1.01;0.94;673;740;8.72;8.83;348;347;0.5;-0.7
3/15/05 16:08;3/15/05;16.08;2;2.6;29.63;36.53;1.12;1.13;12.02;5.88;1.00;0.94;673;740;8.71;8.83;348;347;0.6;-0.7
3/15/05 16:09;3/15/05;16.09;2;2.6;29.45;36.53;1.12;1.13;12.07;5.89;1.00;0.94;673;740;8.71;8.83;348;347;0.6;-0.7
3/15/05 16:10;3/15/05;16.10;2;2.6;29.58;36.54;1.12;1.13;12.06;5.88;1.00;0.95;673;740;8.71;8.83;348;347;0.5;-0.7
3/15/05 16:11;3/15/05;16.11;2;2.6;29.56;36.46;1.11;1.13;12.04;5.88;1.00;0.94;673;740;8.71;8.83;348;347;0.6;-0.7
3/15/05 16:12;3/15/05;16.12;2;2.6;29.59;36.54;1.11;1.13;12.03;5.88;1.01;0.94;673;740;8.71;8.83;349;347;0.4;-0.7
3/15/05 16:13;3/15/05;16.13;2;2.6;29.57;36.55;1.11;1.13;12.03;5.89;1.00;0.94;673;740;8.71;8.83;349;348;0.5;-0.7
3/15/05 16:14;3/15/05;16.14;2;2.6;29.45;36.56;1.11;1.13;12.00;5.88;1.00;0.94;673;740;8.71;8.83;348;347;0.5;-0.7
3/15/05 16:15;3/15/05;16.15;2;2.6;29.56;36.54;1.11;1.13;11.97;5.88;1.00;0.94;673;740;8.7;8.83;349;347;0.5;-0.7
3/15/05 16:16;3/15/05;16.16;2;2.6;29.57;36.48;1.11;1.14;12.01;5.88;1.00;0.94;673;740;8.69;8.83;348;347;0.5;-0.7
3/15/05 16:17;3/15/05;16.17;2;2.6;29.59;36.54;1.11;1.13;12.00;5.88;1.00;0.94;673;740;8.69;8.83;349;347;0.5;-0.7
3/15/05 16:18;3/15/05;16.18;2;2.6;29.63;36.54;1.11;1.13;12.06;5.88;1.00;0.94;674;740;8.68;8.83;349;347;0.5;-0.7
3/15/05 16:19;3/15/05;16.19;2;2.6;29.52;36.62;1.11;1.13;11.99;5.88;1.00;0.94;675;740;8.67;8.83;348;348;0.5;-0.7
3/15/05 16:20;3/15/05;16.20;2;2.6;29.59;36.51;1.11;1.13;12.02;5.88;1.00;0.94;676;740;8.67;8.83;349;347;0.5;-0.7
3/15/05 16:21;3/15/05;16.21;2;2.6;29.58;36.49;1.11;1.13;12.03;5.87;1.00;0.94;676;740;8.65;8.83;348;347;0.6;-0.7
3/15/05 16:22;3/15/05;16.22;2;2.6;29.59;36.49;1.11;1.13;12.03;5.88;1.00;0.94;677;740;8.65;8.83;348;347;0.5;-0.8
3/15/05 16:23;3/15/05;16.23;2;2.6;29.61;36.53;1.11;1.13;12.02;5.88;1.00;0.94;678;740;8.66;8.83;349;347;0.5;-0.7
3/15/05 16:24;3/15/05;16.24;2;2.6;29.52;36.58;1.1;1.13;12.02;5.88;1.00;0.94;679;740;8.65;8.83;349;348;0.5;-0.7
3/15/05 16:25;3/15/05;16.25;2;2.6;29.59;36.52;1.1;1.13;12.02;5.87;1.00;0.94;679;740;8.65;8.83;349;347;0.5;-0.7
3/15/05 16:26;3/15/05;16.26;2;2.6;29.59;36.48;1.1;1.13;12.05;5.87;1.00;0.94;679;740;8.65;8.83;349;347;0.5;-0.7
3/15/05 16:27;3/15/05;16.27;2;2.6;29.63;36.53;1.1;1.13;12.05;5.88;1.00;0.94;680;740;8.65;8.83;349;348;0.5;-0.7
3/15/05 16:28;3/15/05;16.28;2;2.6;29.57;36.52;1.1;1.13;11.98;5.86;1.00;0.94;680;740;8.65;8.83;349;347;0.5;-0.8
3/15/05 16:29;3/15/05;16.29;2;2.6;29.49;36.52;1.11;1.14;11.99;5.88;1.00;0.93;680;740;8.65;8.83;348;347;0.5;-0.7
3/15/05 16:30;3/15/05;16.30;2;2.6;29.57;36.52;1.11;1.13;11.98;5.87;1.01;0.93;681;740;8.64;8.83;349;347;0.5;-0.7
3/15/05 16:31;3/15/05;16.31;2;2.6;29.6;36.49;1.11;1.13;12.02;5.87;1.01;0.93;681;740;8.65;8.83;349;347;0.5;-0.7
3/15/05 16:32;3/15/05;16.32;2;2.6;29.63;36.54;1.11;1.13;12.07;5.87;1.01;0.93;681;740;8.65;8.82;349;347;0.5;-0.7
3/15/05 16:33;3/15/05;16.33;2;2.6;29.67;36.51;1.11;1.13;12.05;5.86;1.01;0.93;681;740;8.66;8.82;349;347;0.5;-0.7
3/15/05 16:34;3/15/05;16.34;2;2.6;29.55;36.5;1.11;1.13;11.99;5.86;1.01;0.93;681;740;8.66;8.81;349;347;0.5;-0.7
3/15/05 16:35;3/15/05;16.35;2;2.6;29.67;36.49;1.11;1.13;12.06;5.87;1.01;0.93;681;741;8.68;8.8;349;347;0.6;-0.7
3/15/05 16:36;3/15/05;16.36;2;2.6;29.65;36.44;1.11;1.13;12.08;5.86;1.00;0.93;680;741;8.69;8.8;349;347;0.6;-0.7
3/15/05 16:37;3/15/05;16.37;2;2.6;29.65;36.48;1.11;1.13;12.1;5.86;1.01;0.93;680;742;8.69;8.79;349;347;0.4;-0.7
3/15/05 16:38;3/15/05;16.38;2;2.6;29.69;36.49;1.1;1.13;12.03;5.86;1.01;0.93;679;742;8.69;8.78;349;348;0.5;-0.7
3/15/05 16:39;3/15/05;16.39;2;2.6;29.57;36.51;1.1;1.13;12.01;5.87;1.01;0.93;678;743;8.69;8.78;349;348;0.6;-0.7
3/15/05 16:40;3/15/05;16.40;2;2.6;29.62;36.46;1.11;1.13;12.07;5.86;1.00;0.93;678;743;8.69;8.77;349;348;0.5;-0.7
3/15/05 16:41;3/15/05;16.41;2;2.6;29.62;36.42;1.11;1.13;12.08;5.86;1.00;0.93;677;743;8.7;8.77;349;347;0.5;-0.8
3/15/05 16:42;3/15/05;16.42;2;2.6;29.65;36.48;1.11;1.13;12.08;5.87;1.01;0.92;677;744;8.7;8.77;349;348;0.6;-0.7
3/15/05 16:43;3/15/05;16.43;2;2.6;29.62;36.47;1.11;1.13;12.08;5.86;1.00;0.93;676;744;8.7;8.77;349;347;0.5;-0.7
3/15/05 16:44;3/15/05;16.44;2;2.6;29.54;36.46;1.11;1.13;12.09;5.86;1.00;0.93;676;744;8.71;8.76;349;348;0.5;-0.7
3/15/05 16:45;3/15/05;16.45;2;2.6;29.64;36.45;1.11;1.13;12.00;5.86;1.01;0.93;675;744;8.7;8.76;349;348;0.4;-0.7
3/15/05 16:46;3/15/05;16.46;2;2.6;29.65;36.42;1.11;1.13;12.04;5.87;1.00;0.92;675;744;8.71;8.76;349;347;0.5;-0.7
3/15/05 16:47;3/15/05;16.47;2;2.6;29.63;36.49;1.11;1.13;12.04;5.86;1.00;0.92;675;744;8.71;8.76;349;348;0.5;-0.7
3/15/05 16:48;3/15/05;16.48;2;2.6;29.63;36.49;1.11;1.13;12.13;5.85;1.00;0.92;674;744;8.7;8.76;349;348;0.5;-0.7
3/15/05 16:49;3/15/05;16.49;2;2.6;29.55;36.49;1.11;1.13;12.05;5.86;1.00;0.92;674;745;8.71;8.76;349;348;0.4;-0.7
3/15/05 16:50;3/15/05;16.50;2;2.6;29.66;36.45;1.1;1.12;12.04;5.86;1.00;0.92;674;745;8.7;8.76;349;348;0.5;-0.7
3/15/05 16:51;3/15/05;16.51;2;2.6;29.59;36.42;1.11;1.13;12.09;5.87;1.00;0.93;674;745;8.71;8.76;349;348;0.5;-0.7
3/15/05 16:52;3/15/05;16.52;2;2.6;29.64;36.49;1.11;1.12;12.06;5.87;1.00;0.93;674;745;8.7;8.76;349;348;0.5;-0.7
3/15/05 16:53;3/15/05;16.53;2;2.6;29.61;36.39;1.11;1.12;12.13;5.87;1.00;0.93;673;745;8.7;8.77;349;347;0.6;-0.7
3/15/05 16:54;3/15/05;16.54;2;2.6;29.55;36.57;1.11;1.12;12.06;5.87;1.00;0.93;673;744;8.7;8.78;349;348;0.6;-0.7
3/15/05 16:55;3/15/05;16.55;2;2.6;29.57;36.47;1.11;1.12;12.1;5.87;1.00;0.93;673;744;8.71;8.79;349;348;0.5;-0.7
3/15/05 16:56;3/15/05;16.56;2;2.6;29.65;36.45;1.1;1.12;12.06;5.86;1.00;0.93;673;743;8.71;8.8;349;348;0.5;-0.7
3/15/05 16:57;3/15/05;16.57;2;2.6;29.65;36.51;1.11;1.13;12.12;5.87;1.00;0.93;673;743;8.71;8.81;349;348;0.6;-0.7
3/15/05 16:58;3/15/05;16.58;2;2.6;29.67;36.58;1.11;1.13;12.07;5.87;1.00;0.93;672;742;8.7;8.81;348;348;0.5;-0.8
3/15/05 16:59;3/15/05;16.59;2;2.6;29.57;36.52;1.11;1.13;12.07;5.87;1.00;0.93;672;742;8.71;8.82;349;348;0.5;-0.7
3/15/05 17:00;3/15/05;17.00;2;2.6;29.66;36.48;1.11;1.14;12.1;5.87;1.00;0.93;672;742;8.69;8.82;349;347;0.5;-0.7
3/15/05 17:01;3/15/05;17.01;2;2.6;29.64;36.45;1.11;1.13;12.08;5.88;1.00;0.93;672;741;8.68;8.82;349;347;0.6;-0.7
3/15/05 17:02;3/15/05;17.02;2;2.6;29.7;36.61;1.11;1.13;12.09;5.87;1.00;0.93;672;741;8.68;8.82;349;348;0.5;-0.8
3/15/05 17:03;3/15/05;17.03;2;2.6;29.6;36.51;1.11;1.13;12.08;5.87;1.00;0.93;672;741;8.68;8.82;349;347;0.5;-0.7
3/15/05 17:04;3/15/05;17.04;2;2.6;29.53;36.57;1.11;1.13;12.07;5.87;1.00;0.92;671;741;8.7;8.83;349;348;0.6;-0.7
3/15/05 17:05;3/15/05;17.05;2;2.6;29.67;36.53;1.11;1.13;12.06;5.87;1.00;0.92;671;741;8.71;8.83;349;348;0.5;-0.7
