date;date(m/d/y);time;day;concentration;chloride_80ft(mg/L);chloride_1100ft(mg/L);difference_chloride;CL2_80ft(PPM);CL2_1100ft(PPM);difference_CL2;DO_YSI_80ft(mg/L);DO_YSI_1100ft(mg/L);difference_DO_YSI;FreeClorine_ATI_80ft(PPM);FreeClorine_ATI_1100ft(PPM);difference_FreeClorine_ATI;FreeClorine_X_80ft(PPM);FreeClorine_X_1100ft(PPM);difference_FreeClorine_X;ORP_YSI_80ft(mV);ORP_YSI_1100ft(mV);difference_ORP_YSI;pH_YSI_80ft;pH_YSI_1100ft;difference_pH;sp_cond_YSI_80ft(µS/cm);sp_cond_YSI_1100ft(µS/cm);difference_sp_cond_YSI;turbidity_YSI_80ft(NTU+);turbidity_YSI_1100ft(NTU+);difference_turbidity
26/01/05 15:47;26/01/05;15.47;2;3.0;16.37;17.90;1.53;1.00;1.01;0.01;14.59;13.38;-1.21;0.88;0.83;-0.05;0.92;0.9;-0.02;621;718;97;7.16;8.71;1.55;286;289;3;0.8;0.0;-0.8
26/01/05 15:48;26/01/05;15.48;2;3.0;16.37;17.90;1.53;1.00;1.01;0.01;14.59;13.47;-1.12;0.88;0.83;-0.05;0.93;0.9;-0.03;622;718;96;7.17;8.71;1.54;286;288;2;0.7;0.0;-0.7
26/01/05 15:49;26/01/05;15.49;2;3.0;16.35;17.90;1.55;1.00;1.02;0.02;14.59;13.39;-1.2;0.88;0.83;-0.05;0.91;0.9;-0.01;622;719;97;7.17;8.71;1.54;287;289;2;0.8;0.1;-0.7
26/01/05 15:50;26/01/05;15.50;2;3.0;16.32;17.91;1.59;1.00;1.02;0.02;14.56;13.42;-1.14;0.88;0.83;-0.05;0.93;0.9;-0.03;623;719;96;7.16;8.71;1.55;286;289;3;1.0;0.1;-0.9
26/01/05 15:51;26/01/05;15.51;2;3.0;16.38;17.91;1.53;0.99;1.02;0.03;14.57;13.41;-1.16;0.88;0.84;-0.04;0.92;0.91;-0.01;623;719;96;7.17;8.72;1.55;287;289;2;0.9;0.1;-0.8
26/01/05 15:52;26/01/05;15.52;2;3.0;16.37;17.89;1.52;0.99;1.01;0.02;14.58;13.45;-1.13;0.88;0.84;-0.04;0.92;0.91;-0.01;623;719;96;7.17;8.71;1.54;287;289;2;0.9;0.1;-0.8
26/01/05 15:53;26/01/05;15.53;2;3.0;16.36;17.87;1.51;1.00;1.01;0.01;14.62;13.41;-1.21;0.88;0.84;-0.04;0.93;0.9;-0.03;624;720;96;7.17;8.71;1.54;287;289;2;0.8;0.1;-0.7
26/01/05 15:54;26/01/05;15.54;2;3.0;16.35;17.91;1.56;1.00;1.02;0.02;14.61;13.44;-1.17;0.88;0.84;-0.04;0.91;0.9;-0.01;624;720;96;7.17;8.71;1.54;287;289;2;0.8;0.0;-0.8
26/01/05 15:55;26/01/05;15.55;2;3.0;16.36;17.94;1.58;1.00;1.02;0.02;14.62;13.49;-1.13;0.88;0.83;-0.05;0.93;0.91;-0.02;624;720;96;7.17;8.71;1.54;287;289;2;0.6;0.0;-0.6
26/01/05 15:56;26/01/05;15.56;2;3.0;16.37;17.93;1.56;1.00;1.02;0.02;14.61;13.39;-1.22;0.88;0.84;-0.04;0.92;0.9;-0.02;625;720;95;7.17;8.72;1.55;287;289;2;0.8;0.0;-0.8
26/01/05 15:57;26/01/05;15.57;2;3.0;16.38;17.92;1.54;1.00;1.01;0.01;14.58;13.37;-1.21;0.88;0.83;-0.05;0.93;0.91;-0.02;625;721;96;7.17;8.72;1.55;287;289;2;0.9;0.0;-0.9
26/01/05 15:58;26/01/05;15.58;2;3.0;16.37;17.90;1.53;1.00;1.01;0.01;14.59;13.42;-1.17;0.88;0.84;-0.04;0.85;0.91;0.06;625;721;96;7.17;8.71;1.54;287;289;2;0.8;0.0;-0.8
26/01/05 15:59;26/01/05;15.59;2;3.0;16.35;17.91;1.56;1.00;1.01;0.01;14.62;13.39;-1.23;0.88;0.84;-0.04;0.82;0.91;0.09;624;721;97;7.16;8.71;1.55;287;289;2;0.9;0.0;-0.9
26/01/05 16:00;26/01/05;16.00;2;3.0;16.31;17.87;1.56;0.99;1.01;0.02;14.61;13.39;-1.22;0.88;0.84;-0.04;0.84;0.91;0.07;624;721;97;7.16;8.72;1.56;287;289;2;0.8;0.1;-0.7
